Calibration (sys),Calibration (gyro),Calibration (accel),Calibration (mag),Spin (psi) [deg],Nutation (theta) [deg],Precession (phi) [deg],Angular velocity (x),Angular velocity (y),Angular velocity (z),Linear acceleration (x),Linear acceleration (y),Linear acceleration (z),Inertial acceleration (x),Inertial acceleration (y),Inertial acceleration (z),Acceleration (x),Acceleration (y),Acceleration (z),Gravity (x),Gravity (y),Gravity (z),Magnetometer (x),Magnetometer (y),Magnetometer (z),Quaternion (w),Quaternion (x),Quaternion (y),Quaternion (z),Pressure [Pa],Temperature [K],Altitude [m],Time [s]
calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,inertial_acceleration_x,inertial_acceleration_y,inertial_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0231,-0.0293,-0.0052,0.0071,0.0363,0.0000,7.6871,6.0099,0.0000,7.7102,6.0392,-14.9444,41.0170,6.5454,0.135293,-0.277826,0.855060,-0.416388,75779.92,272.68,2384.66,55.3429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0232,-0.0292,-0.0051,0.0071,0.0363,0.0000,7.6870,6.0100,0.0000,7.7102,6.0392,-14.9444,41.0170,6.5454,0.135293,-0.277826,0.855060,-0.416388,75787.17,272.68,2383.89,55.3714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0232,-0.0292,-0.0051,0.0070,0.0363,0.0000,7.6870,6.0100,0.0000,7.7102,6.0392,-14.9444,41.0170,6.5454,0.135293,-0.277826,0.855060,-0.416388,75794.43,272.69,2383.13,55.4000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0232,-0.0291,-0.0051,0.0070,0.0363,0.0000,7.6870,6.0101,0.0000,7.7102,6.0392,-14.9444,41.0170,6.5454,0.135293,-0.277826,0.855060,-0.416388,75801.68,272.69,2382.36,55.4286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0233,-0.0291,-0.0050,0.0069,0.0363,0.0000,7.6869,6.0101,0.0000,7.7102,6.0392,-14.9444,41.0170,6.5454,0.135293,-0.277826,0.855060,-0.416388,75808.94,272.70,2381.60,55.4571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0233,-0.0291,-0.0050,0.0069,0.0363,0.0000,7.6869,6.0102,0.0000,7.7102,6.0392,-14.9444,41.0170,6.5454,0.135293,-0.277826,0.855060,-0.416388,75816.19,272.70,2380.83,55.4857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0233,-0.0290,-0.0050,0.0068,0.0363,0.0000,7.6869,6.0102,0.0000,7.7102,6.0392,-14.9444,41.0171,6.5454,0.135293,-0.277826,0.855060,-0.416388,75823.45,272.71,2380.07,55.5143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0234,-0.0290,-0.0049,0.0068,0.0362,0.0000,7.6868,6.0102,0.0000,7.7102,6.0392,-14.9444,41.0171,6.5454,0.135293,-0.277826,0.855060,-0.416388,75830.71,272.71,2379.31,55.5429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0234,-0.0289,-0.0049,0.0068,0.0362,0.0000,7.6868,6.0103,0.0000,7.7102,6.0392,-14.9444,41.0171,6.5454,0.135293,-0.277826,0.855060,-0.416388,75837.96,272.72,2378.54,55.5714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0234,-0.0289,-0.0049,0.0067,0.0362,0.0000,7.6868,6.0103,0.0000,7.7102,6.0392,-14.9444,41.0171,6.5454,0.135293,-0.277826,0.855060,-0.416388,75845.22,272.72,2377.78,55.6000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0234,-0.0288,-0.0048,0.0067,0.0362,0.0000,7.6868,6.0104,0.0000,7.7102,6.0392,-14.9444,41.0171,6.5454,0.135293,-0.277826,0.855060,-0.416388,75852.48,272.73,2377.02,55.6286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0235,-0.0288,-0.0048,0.0066,0.0362,0.0000,7.6867,6.0104,0.0000,7.7102,6.0392,-14.9444,41.0171,6.5454,0.135293,-0.277826,0.855060,-0.416388,75859.74,272.73,2376.25,55.6571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0235,-0.0287,-0.0048,0.0066,0.0362,0.0000,7.6867,6.0105,0.0000,7.7102,6.0392,-14.9444,41.0171,6.5454,0.135293,-0.277826,0.855060,-0.416388,75867.00,272.74,2375.49,55.6857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0235,-0.0287,-0.0047,0.0065,0.0362,0.0000,7.6867,6.0105,0.0000,7.7102,6.0392,-14.9444,41.0172,6.5454,0.135293,-0.277826,0.855060,-0.416388,75874.25,272.74,2374.72,55.7143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0236,-0.0287,-0.0047,0.0065,0.0362,0.0000,7.6866,6.0106,0.0000,7.7102,6.0392,-14.9444,41.0172,6.5454,0.135293,-0.277826,0.855060,-0.416388,75881.51,272.75,2373.96,55.7429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0236,-0.0286,-0.0047,0.0065,0.0362,0.0000,7.6866,6.0106,0.0000,7.7102,6.0392,-14.9445,41.0172,6.5454,0.135293,-0.277826,0.855060,-0.416388,75888.77,272.75,2373.20,55.7714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0236,-0.0286,-0.0047,0.0064,0.0362,0.0000,7.6866,6.0106,0.0000,7.7102,6.0392,-14.9445,41.0172,6.5454,0.135293,-0.277826,0.855060,-0.416388,75896.03,272.76,2372.43,55.8000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0237,-0.0285,-0.0046,0.0064,0.0362,0.0000,7.6866,6.0107,0.0000,7.7102,6.0392,-14.9445,41.0172,6.5454,0.135293,-0.277826,0.855060,-0.416388,75903.29,272.76,2371.67,55.8286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0237,-0.0285,-0.0046,0.0063,0.0362,0.0000,7.6865,6.0107,0.0000,7.7102,6.0392,-14.9445,41.0172,6.5454,0.135293,-0.277826,0.855060,-0.416388,75910.55,272.77,2370.91,55.8571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0237,-0.0284,-0.0046,0.0063,0.0362,0.0000,7.6865,6.0108,0.0000,7.7102,6.0392,-14.9445,41.0173,6.5454,0.135293,-0.277826,0.855060,-0.416388,75917.81,272.77,2370.14,55.8857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0238,-0.0284,-0.0045,0.0062,0.0362,0.0000,7.6865,6.0108,0.0000,7.7102,6.0392,-14.9445,41.0173,6.5455,0.135293,-0.277826,0.855060,-0.416388,75925.07,272.78,2369.38,55.9143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0238,-0.0284,-0.0045,0.0062,0.0362,0.0000,7.6865,6.0109,0.0000,7.7102,6.0392,-14.9445,41.0173,6.5455,0.135293,-0.277826,0.855060,-0.416388,75932.33,272.78,2368.61,55.9429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0238,-0.0283,-0.0045,0.0062,0.0362,0.0000,7.6864,6.0109,0.0000,7.7102,6.0392,-14.9445,41.0173,6.5455,0.135293,-0.277826,0.855060,-0.416388,75939.59,272.79,2367.85,55.9714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0238,-0.0283,-0.0044,0.0061,0.0362,0.0000,7.6864,6.0109,0.0000,7.7102,6.0392,-14.9445,41.0173,6.5455,0.135293,-0.277826,0.855060,-0.416388,75946.86,272.79,2367.09,56.0000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0239,-0.0282,-0.0044,0.0061,0.0362,0.0000,7.6864,6.0110,0.0000,7.7102,6.0392,-14.9445,41.0173,6.5455,0.135293,-0.277826,0.855060,-0.416388,75954.12,272.80,2366.32,56.0286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0239,-0.0282,-0.0044,0.0060,0.0362,0.0000,7.6863,6.0110,0.0000,7.7102,6.0392,-14.9445,41.0173,6.5455,0.135293,-0.277826,0.855060,-0.416388,75961.38,272.80,2365.56,56.0571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0239,-0.0282,-0.0044,0.0060,0.0362,0.0000,7.6863,6.0111,0.0000,7.7102,6.0392,-14.9445,41.0174,6.5455,0.135293,-0.277826,0.855060,-0.416388,75968.64,272.81,2364.80,56.0857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0239,-0.0281,-0.0043,0.0060,0.0362,0.0000,7.6863,6.0111,0.0000,7.7102,6.0392,-14.9445,41.0174,6.5455,0.135293,-0.277826,0.855060,-0.416388,75975.90,272.81,2364.03,56.1143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0240,-0.0281,-0.0043,0.0059,0.0362,0.0000,7.6863,6.0112,0.0000,7.7102,6.0392,-14.9445,41.0174,6.5455,0.135293,-0.277826,0.855060,-0.416388,75983.17,272.82,2363.27,56.1429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0240,-0.0280,-0.0043,0.0059,0.0362,0.0000,7.6862,6.0112,0.0000,7.7102,6.0392,-14.9445,41.0174,6.5455,0.135293,-0.277826,0.855060,-0.416388,75990.43,272.82,2362.51,56.1714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0240,-0.0280,-0.0043,0.0058,0.0362,0.0000,7.6862,6.0112,0.0000,7.7102,6.0392,-14.9445,41.0174,6.5455,0.135293,-0.277826,0.855060,-0.416388,75997.69,272.83,2361.74,56.2000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0280,-0.0042,0.0058,0.0362,0.0000,7.6862,6.0113,0.0000,7.7102,6.0392,-14.9445,41.0174,6.5455,0.135293,-0.277826,0.855060,-0.416388,76004.96,272.83,2360.98,56.2286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0279,-0.0042,0.0058,0.0362,0.0000,7.6862,6.0113,0.0000,7.7103,6.0392,-14.9445,41.0174,6.5455,0.135293,-0.277826,0.855060,-0.416388,76012.22,272.84,2360.22,56.2571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0279,-0.0042,0.0057,0.0362,0.0000,7.6861,6.0114,0.0000,7.7103,6.0392,-14.9446,41.0175,6.5455,0.135293,-0.277826,0.855060,-0.416388,76019.49,272.84,2359.45,56.2857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0279,-0.0041,0.0057,0.0362,0.0000,7.6861,6.0114,0.0000,7.7103,6.0392,-14.9446,41.0175,6.5455,0.135293,-0.277826,0.855060,-0.416388,76026.75,272.84,2358.69,56.3143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0278,-0.0041,0.0057,0.0362,0.0000,7.6861,6.0114,0.0000,7.7103,6.0393,-14.9446,41.0175,6.5455,0.135293,-0.277826,0.855060,-0.416388,76034.02,272.85,2357.93,56.3429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0278,-0.0041,0.0056,0.0362,0.0000,7.6861,6.0115,0.0000,7.7103,6.0393,-14.9446,41.0175,6.5455,0.135293,-0.277826,0.855060,-0.416388,76041.28,272.85,2357.16,56.3714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0277,-0.0041,0.0056,0.0362,0.0000,7.6860,6.0115,0.0000,7.7103,6.0393,-14.9446,41.0175,6.5455,0.135293,-0.277826,0.855060,-0.416388,76048.55,272.86,2356.40,56.4000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0277,-0.0040,0.0056,0.0362,0.0000,7.6860,6.0116,0.0000,7.7103,6.0393,-14.9446,41.0175,6.5455,0.135293,-0.277826,0.855060,-0.416388,76055.81,272.86,2355.64,56.4286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0243,-0.0277,-0.0040,0.0055,0.0362,0.0000,7.6860,6.0116,0.0000,7.7103,6.0393,-14.9446,41.0175,6.5455,0.135293,-0.277826,0.855060,-0.416388,76063.08,272.87,2354.88,56.4571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0243,-0.0276,-0.0040,0.0055,0.0362,0.0000,7.6860,6.0116,0.0000,7.7103,6.0393,-14.9446,41.0176,6.5455,0.135293,-0.277826,0.855060,-0.416388,76070.35,272.87,2354.11,56.4857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0243,-0.0276,-0.0040,0.0054,0.0362,0.0000,7.6860,6.0117,0.0000,7.7103,6.0393,-14.9446,41.0176,6.5455,0.135293,-0.277826,0.855060,-0.416388,76077.61,272.88,2353.35,56.5143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0243,-0.0276,-0.0039,0.0054,0.0362,0.0000,7.6859,6.0117,0.0000,7.7103,6.0393,-14.9446,41.0176,6.5455,0.135293,-0.277826,0.855060,-0.416388,76084.88,272.88,2352.59,56.5429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0244,-0.0275,-0.0039,0.0054,0.0362,0.0000,7.6859,6.0117,0.0000,7.7103,6.0393,-14.9446,41.0176,6.5455,0.135293,-0.277826,0.855060,-0.416388,76092.15,272.89,2351.82,56.5714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0244,-0.0275,-0.0039,0.0053,0.0361,0.0000,7.6859,6.0118,0.0000,7.7103,6.0393,-14.9446,41.0176,6.5455,0.135293,-0.277826,0.855060,-0.416388,76099.41,272.89,2351.06,56.6000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0244,-0.0275,-0.0039,0.0053,0.0361,0.0000,7.6859,6.0118,0.0000,7.7103,6.0393,-14.9446,41.0176,6.5455,0.135293,-0.277826,0.855060,-0.416388,76106.68,272.90,2350.30,56.6286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0244,-0.0274,-0.0038,0.0053,0.0361,0.0000,7.6858,6.0119,0.0000,7.7103,6.0393,-14.9446,41.0177,6.5455,0.135293,-0.277826,0.855060,-0.416388,76113.95,272.90,2349.54,56.6571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0245,-0.0274,-0.0038,0.0052,0.0361,0.0000,7.6858,6.0119,0.0000,7.7103,6.0393,-14.9446,41.0177,6.5455,0.135293,-0.277826,0.855060,-0.416388,76121.22,272.91,2348.77,56.6857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0245,-0.0273,-0.0038,0.0052,0.0361,0.0000,7.6858,6.0119,0.0000,7.7103,6.0393,-14.9446,41.0177,6.5455,0.135293,-0.277826,0.855060,-0.416388,76128.49,272.91,2348.01,56.7143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0245,-0.0273,-0.0038,0.0052,0.0361,0.0000,7.6858,6.0120,0.0000,7.7103,6.0393,-14.9446,41.0177,6.5455,0.135293,-0.277826,0.855060,-0.416388,76135.76,272.92,2347.25,56.7429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0245,-0.0273,-0.0037,0.0051,0.0361,0.0000,7.6858,6.0120,0.0000,7.7103,6.0393,-14.9446,41.0177,6.5455,0.135293,-0.277826,0.855060,-0.416388,76143.03,272.92,2346.48,56.7714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0246,-0.0272,-0.0037,0.0051,0.0361,0.0000,7.6857,6.0120,0.0000,7.7103,6.0393,-14.9446,41.0177,6.5455,0.135293,-0.277826,0.855060,-0.416388,76150.30,272.93,2345.72,56.8000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0246,-0.0272,-0.0037,0.0051,0.0361,0.0000,7.6857,6.0121,0.0000,7.7103,6.0393,-14.9447,41.0177,6.5455,0.135293,-0.277826,0.855060,-0.416388,76157.57,272.93,2344.96,56.8286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0246,-0.0272,-0.0037,0.0050,0.0361,0.0000,7.6857,6.0121,0.0000,7.7103,6.0393,-14.9447,41.0178,6.5455,0.135293,-0.277826,0.855060,-0.416388,76164.84,272.94,2344.20,56.8571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0246,-0.0271,-0.0036,0.0050,0.0361,0.0000,7.6857,6.0121,0.0000,7.7103,6.0393,-14.9447,41.0178,6.5455,0.135293,-0.277826,0.855060,-0.416388,76172.11,272.94,2343.43,56.8857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0246,-0.0271,-0.0036,0.0050,0.0361,0.0000,7.6856,6.0122,0.0000,7.7103,6.0393,-14.9447,41.0178,6.5455,0.135293,-0.277826,0.855060,-0.416388,76179.38,272.95,2342.67,56.9143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0247,-0.0271,-0.0036,0.0049,0.0361,0.0000,7.6856,6.0122,0.0000,7.7103,6.0393,-14.9447,41.0178,6.5455,0.135293,-0.277826,0.855060,-0.416388,76186.65,272.95,2341.91,56.9429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0247,-0.0270,-0.0036,0.0049,0.0361,0.0000,7.6856,6.0122,0.0000,7.7103,6.0393,-14.9447,41.0178,6.5455,0.135293,-0.277826,0.855060,-0.416388,76193.92,272.96,2341.15,56.9714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0247,-0.0270,-0.0035,0.0049,0.0361,0.0000,7.6856,6.0123,0.0000,7.7103,6.0393,-14.9447,41.0178,6.5455,0.135293,-0.277826,0.855060,-0.416388,76201.19,272.96,2340.38,57.0000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0247,-0.0270,-0.0035,0.0048,0.0361,0.0000,7.6856,6.0123,0.0000,7.7103,6.0393,-14.9447,41.0178,6.5455,0.135293,-0.277826,0.855060,-0.416388,76208.46,272.97,2339.62,57.0286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0248,-0.0269,-0.0035,0.0048,0.0361,0.0000,7.6855,6.0123,0.0000,7.7103,6.0393,-14.9447,41.0179,6.5455,0.135293,-0.277826,0.855060,-0.416388,76215.73,272.97,2338.86,57.0571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0248,-0.0269,-0.0035,0.0048,0.0361,0.0000,7.6855,6.0124,0.0000,7.7103,6.0393,-14.9447,41.0179,6.5455,0.135293,-0.277826,0.855060,-0.416388,76223.01,272.98,2338.10,57.0857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0248,-0.0269,-0.0034,0.0047,0.0361,0.0000,7.6855,6.0124,0.0000,7.7103,6.0393,-14.9447,41.0179,6.5455,0.135293,-0.277826,0.855060,-0.416388,76230.28,272.98,2337.33,57.1143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0248,-0.0268,-0.0034,0.0047,0.0361,0.0000,7.6855,6.0124,0.0000,7.7103,6.0393,-14.9447,41.0179,6.5456,0.135293,-0.277826,0.855060,-0.416388,76237.55,272.99,2336.57,57.1429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0248,-0.0268,-0.0034,0.0047,0.0361,0.0000,7.6855,6.0125,0.0000,7.7103,6.0393,-14.9447,41.0179,6.5456,0.135293,-0.277826,0.855060,-0.416388,76244.83,272.99,2335.81,57.1714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0249,-0.0268,-0.0034,0.0047,0.0361,0.0000,7.6854,6.0125,0.0000,7.7103,6.0393,-14.9447,41.0179,6.5456,0.135293,-0.277826,0.855060,-0.416388,76252.10,273.00,2335.05,57.2000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0249,-0.0268,-0.0034,0.0046,0.0361,0.0000,7.6854,6.0125,0.0000,7.7103,6.0393,-14.9447,41.0179,6.5456,0.135293,-0.277826,0.855060,-0.416388,76259.37,273.00,2334.28,57.2286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0249,-0.0267,-0.0033,0.0046,0.0361,0.0000,7.6854,6.0126,0.0000,7.7103,6.0393,-14.9447,41.0180,6.5456,0.135293,-0.277826,0.855060,-0.416388,76266.65,273.01,2333.52,57.2571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0249,-0.0267,-0.0033,0.0046,0.0361,0.0000,7.6854,6.0126,0.0000,7.7103,6.0393,-14.9447,41.0180,6.5456,0.135293,-0.277826,0.855060,-0.416388,76273.92,273.01,2332.76,57.2857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0249,-0.0267,-0.0033,0.0045,0.0361,0.0000,7.6854,6.0126,0.0000,7.7103,6.0393,-14.9447,41.0180,6.5456,0.135293,-0.277826,0.855060,-0.416388,76281.20,273.02,2332.00,57.3143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0250,-0.0266,-0.0033,0.0045,0.0361,0.0000,7.6854,6.0127,0.0000,7.7103,6.0393,-14.9448,41.0180,6.5456,0.135293,-0.277826,0.855060,-0.416388,76288.47,273.02,2331.24,57.3429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0250,-0.0266,-0.0033,0.0045,0.0361,0.0000,7.6853,6.0127,0.0000,7.7103,6.0393,-14.9448,41.0180,6.5456,0.135293,-0.277826,0.855060,-0.416388,76295.75,273.03,2330.47,57.3714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0250,-0.0266,-0.0032,0.0044,0.0361,0.0000,7.6853,6.0127,0.0000,7.7103,6.0393,-14.9448,41.0180,6.5456,0.135293,-0.277826,0.855060,-0.416388,76303.02,273.03,2329.71,57.4000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0250,-0.0265,-0.0032,0.0044,0.0361,0.0000,7.6853,6.0128,0.0000,7.7103,6.0393,-14.9448,41.0180,6.5456,0.135293,-0.277826,0.855060,-0.416388,76310.30,273.04,2328.95,57.4286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0250,-0.0265,-0.0032,0.0044,0.0361,0.0000,7.6853,6.0128,0.0000,7.7103,6.0393,-14.9448,41.0181,6.5456,0.135293,-0.277826,0.855060,-0.416388,76317.58,273.04,2328.19,57.4571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0251,-0.0265,-0.0032,0.0044,0.0361,0.0000,7.6853,6.0128,0.0000,7.7103,6.0393,-14.9448,41.0181,6.5456,0.135293,-0.277826,0.855060,-0.416388,76324.85,273.05,2327.43,57.4857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0251,-0.0264,-0.0031,0.0043,0.0361,0.0000,7.6853,6.0129,0.0000,7.7103,6.0393,-14.9448,41.0181,6.5456,0.135293,-0.277826,0.855060,-0.416388,76332.13,273.05,2326.66,57.5143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0251,-0.0264,-0.0031,0.0043,0.0361,0.0000,7.6852,6.0129,0.0000,7.7103,6.0393,-14.9448,41.0181,6.5456,0.135293,-0.277826,0.855060,-0.416388,76339.41,273.06,2325.90,57.5429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0251,-0.0264,-0.0031,0.0043,0.0360,0.0000,7.6852,6.0129,0.0000,7.7103,6.0393,-14.9448,41.0181,6.5456,0.135293,-0.277826,0.855060,-0.416388,76346.68,273.06,2325.14,57.5714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0251,-0.0264,-0.0031,0.0042,0.0360,0.0000,7.6852,6.0130,0.0000,7.7103,6.0393,-14.9448,41.0181,6.5456,0.135293,-0.277826,0.855060,-0.416388,76353.96,273.07,2324.38,57.6000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0252,-0.0263,-0.0031,0.0042,0.0360,0.0000,7.6852,6.0130,0.0000,7.7103,6.0393,-14.9448,41.0182,6.5456,0.135293,-0.277826,0.855060,-0.416388,76361.24,273.07,2323.62,57.6286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0252,-0.0263,-0.0030,0.0042,0.0360,0.0000,7.6852,6.0130,0.0000,7.7103,6.0393,-14.9448,41.0182,6.5456,0.135293,-0.277826,0.855060,-0.416388,76368.52,273.08,2322.85,57.6571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0252,-0.0263,-0.0030,0.0042,0.0360,0.0000,7.6851,6.0130,0.0000,7.7103,6.0393,-14.9448,41.0182,6.5456,0.135293,-0.277826,0.855060,-0.416388,76375.80,273.08,2322.09,57.6857
